month,avg_price,avg_freight,sales_count,avg_shipping_days,avg_lead_time_days,unavailable_count,canceled_count,category_eng,unavailable_rate,canceled_rate
2018-08,103.75621212121212,21.346969696969698,66,1.409096671075838,6.596189416956019,0,1,luggage_accessories,0.0,1.5151515151515151
2017-01,74.50666666666666,16.863333333333333,6,0.8449074074074074,9.452319444444445,0,0,market_place,0.0,0.0
2017-02,76.73727272727272,19.740000000000002,22,2.167476851851852,12.634718750000001,0,1,market_place,0.0,4.545454545454546
2017-03,106.38764705882353,15.72764705882353,17,2.0090005446623094,10.95052151416122,0,0,market_place,0.0,0.0
2017-04,204.509,22.392500000000002,20,4.29070949074074,13.928822490253411,0,0,market_place,0.0,0.0
2017-05,112.59,17.37727272727273,22,2.4937584175084173,8.839594381313132,0,0,market_place,0.0,0.0
2017-06,78.684375,14.556875,16,2.9514670138888888,10.062474681712963,0,0,market_place,0.0,0.0
2017-07,121.02923076923076,17.428461538461537,13,2.5457914886039887,12.813756232193732,0,0,market_place,0.0,0.0
2017-08,84.23434782608695,18.414782608695653,23,2.809945148953301,11.579245672302736,0,0,market_place,0.0,0.0
2017-09,104.29181818181819,18.400909090909092,11,3.506590909090909,11.312324284511785,0,0,market_place,0.0,0.0
2017-10,92.68545454545455,14.416363636363634,11,4.6533196548821545,12.699452861952862,0,0,market_place,0.0,0.0
2017-11,84.74875,20.414375,16,4.621653645833333,14.261046730324074,0,0,market_place,0.0,0.0
2017-12,50.232142857142854,12.929285714285713,14,3.4046957671957676,12.055119047619048,0,0,market_place,0.0,0.0
2018-01,58.480000000000004,16.28857142857143,14,2.8500198412698414,7.247114748677249,0,0,market_place,0.0,0.0
2018-02,68.60428571428572,15.907857142857143,28,2.4545734126984127,14.389769345238095,0,0,market_place,0.0,0.0
2018-03,91.10235294117648,18.026470588235295,17,3.776320806100218,16.07987745098039,0,0,market_place,0.0,0.0
2018-04,41.815333333333335,14.506666666666666,15,2.8044262566137563,10.213953703703703,0,0,market_place,0.0,0.0
2018-05,68.38928571428572,16.38142857142857,14,1.3258664021164022,9.512190806878307,0,0,market_place,0.0,0.0
2018-06,79.49428571428572,17.475714285714286,7,4.700719246031746,11.966898148148148,0,0,market_place,0.0,0.0
2018-07,46.695,22.64,4,3.3134953703703705,7.7039554398148145,0,0,market_place,0.0,0.0
2018-08,118.65875,19.8375,8,4.96564525462963,10.543738425925927,0,0,market_place,0.0,0.0
2017-01,9.9,8.72,2,4.523200231481482,11.631857638888889,0,0,music,0.0,0.0
2017-03,27.99,14.52,1,1.4919907407407407,7.977141203703703,0,0,music,0.0,0.0
2017-04,29.9,14.52,2,2.0600983796296295,8.596400462962963,0,0,music,0.0,0.0
2017-06,266.725,18.555,4,8.110040509259258,18.591160300925925,0,0,music,0.0,0.0
2017-07,329.0,21.54,1,3.041145833333333,13.436956018518519,0,0,music,0.0,0.0
2017-10,54.9,15.13,1,0.8128240740740741,7.899398148148149,0,0,music,0.0,0.0
2018-01,24.97,15.1,1,5.986516203703704,8.09675925925926,0,0,music,0.0,0.0
2018-02,122.485,16.135,2,2.6397511574074075,12.156984953703704,0,0,music,0.0,0.0
2018-03,161.985,19.195,2,4.8622858796296295,16.868466435185184,0,0,music,0.0,0.0
2018-04,339.372,29.04,5,0.6903148148148148,16.956002314814818,0,0,music,0.0,0.0
2018-05,145.8,19.68,5,1.3456944444444443,9.247608796296296,0,0,music,0.0,0.0
2018-06,36.36,20.16,3,1.6900385802469138,8.026601080246914,0,0,music,0.0,0.0
2018-07,283.09999999999997,14.660000000000002,3,2.598402777777778,7.211377314814815,0,0,music,0.0,0.0
2018-08,82.96833333333333,14.133333333333333,6,3.4363966049382717,9.316759259259259,0,0,music,0.0,0.0
2017-01,339.74,18.0,1,1.9762847222222222,12.632708333333333,0,0,musical_instruments,0.0,0.0
2017-02,246.8088888888889,27.107777777777777,9,2.105817901234568,12.368368055555557,0,0,musical_instruments,0.0,0.0
2017-03,166.733,22.018,10,4.323657407407408,15.979990997942387,0,0,musical_instruments,0.0,0.0
2017-04,238.651875,18.49,16,3.0936827256944444,14.961188512731482,0,0,musical_instruments,0.0,0.0
2017-05,477.1157142857143,24.510952380952382,21,2.557636684303351,8.460809027777778,0,0,musical_instruments,0.0,0.0
2017-06,249.6525,26.1135,20,3.3022748842592593,14.612119212962963,0,0,musical_instruments,0.0,0.0
2017-07,262.8621875,25.385312499999998,32,3.367185185185185,12.312487268518518,0,2,musical_instruments,0.0,6.25
2017-08,266.1314814814815,23.88037037037037,27,3.1610773953301123,13.663343397745571,0,4,musical_instruments,0.0,14.814814814814813
2017-09,322.67749999999995,24.092142857142857,28,2.5518565672153635,11.470378828347577,0,0,musical_instruments,0.0,0.0
2017-10,254.04296296296295,21.43148148148148,27,4.906346856725146,13.856765960038986,0,1,musical_instruments,0.0,3.7037037037037033
2017-11,336.93673469387755,28.28,49,3.569606481481481,15.65665233686067,0,2,musical_instruments,0.0,4.081632653061225
2017-12,257.70238095238096,20.621190476190478,42,4.6463712522045855,18.751878858024693,0,0,musical_instruments,0.0,0.0
2018-01,290.671320754717,25.27811320754717,53,3.0883938746438746,13.300157044299201,0,1,musical_instruments,0.0,1.8867924528301887
2018-02,204.90295454545455,23.832954545454548,44,3.0214659617003368,17.424767992424243,0,0,musical_instruments,0.0,0.0
2018-03,196.76727272727274,23.701272727272727,55,2.999305984224966,14.886539570230608,0,0,musical_instruments,0.0,0.0
2018-04,322.9218333333334,30.017666666666667,60,1.990217673814165,9.892210841049382,0,0,musical_instruments,0.0,0.0
2018-05,307.4929508196721,29.17983606557377,61,2.0163636188271608,10.245323315118398,0,0,musical_instruments,0.0,0.0
2018-06,344.21106382978724,38.14553191489362,47,1.9115248226950354,9.339524724192277,0,0,musical_instruments,0.0,0.0
2018-07,257.8864864864865,43.49783783783784,37,2.5997074915824916,10.125840727880659,0,1,musical_instruments,0.0,2.7027027027027026
2018-08,256.5692682926829,28.929512195121948,41,2.916992999096658,8.313943371725383,0,0,musical_instruments,0.0,0.0
2017-01,144.435,37.339,10,5.439482060185185,13.680047743055555,0,0,office_furniture,0.0,0.0
2017-02,187.39650793650793,33.238412698412695,63,9.290455495818398,16.58619847670251,0,0,office_furniture,0.0,0.0
2017-03,151.07064102564104,34.358717948717945,78,7.255240123456789,15.974246238425925,0,0,office_furniture,0.0,0.0
2017-04,162.26379310344825,30.21948275862069,58,9.809834371008941,18.842461885376757,0,0,office_furniture,0.0,0.0
2017-05,150.06125,28.862142857142857,56,8.633204778439154,17.06856212797619,0,0,office_furniture,0.0,0.0
2017-06,145.5826,36.333400000000005,50,4.917468981481481,14.869031944444444,0,0,office_furniture,0.0,0.0
