seller_id,customer_state,order_count,avg_lead_time,lat,lng
17306570e772e7718c92a562d33f5f1d,PA,1,,-2.6312130665342277,-49.4858616770825
17306570e772e7718c92a562d33f5f1d,PR,2,13.0,-24.793606676623277,-50.8796624431511
17306570e772e7718c92a562d33f5f1d,RJ,7,17.166666666666668,-22.743477321669616,-43.15554026830261
17306570e772e7718c92a562d33f5f1d,RS,4,9.25,-29.67919062328251,-52.03265163171496
17306570e772e7718c92a562d33f5f1d,SP,13,11.153846153846153,-23.155308346172937,-47.0840736716131
173d56ffbd4c56cb80fc3615487d712b,SC,1,8.0,-27.222485826583537,-49.6179368726889
173d56ffbd4c56cb80fc3615487d712b,SP,1,5.0,-23.155308346172937,-47.0840736716131
1746c1ae87ac63d530c7c943d0ac42e2,MG,1,23.0,-19.8646472791171,-44.42161506590787
1771297ac436903d1dd6b0e9279aa505,ES,1,8.0,-20.105145324187276,-40.50318322322485
1771297ac436903d1dd6b0e9279aa505,GO,3,11.0,-16.577644584237593,-49.33419502806323
1771297ac436903d1dd6b0e9279aa505,MG,7,7.285714285714286,-19.8646472791171,-44.42161506590787
1771297ac436903d1dd6b0e9279aa505,MT,1,28.0,-14.156481652355609,-55.708955824019334
1771297ac436903d1dd6b0e9279aa505,PB,1,10.0,-7.08829790924903,-35.82167825839298
1771297ac436903d1dd6b0e9279aa505,PR,1,9.0,-24.793606676623277,-50.8796624431511
1771297ac436903d1dd6b0e9279aa505,RJ,11,11.181818181818182,-22.743477321669616,-43.15554026830261
1771297ac436903d1dd6b0e9279aa505,RS,2,8.5,-29.67919062328251,-52.03265163171496
1771297ac436903d1dd6b0e9279aa505,SP,9,4.888888888888889,-23.155308346172937,-47.0840736716131
1782ce2db72c3dda627d5e7c898104e1,AL,1,13.0,-9.599728966379828,-36.05201677757483
1782ce2db72c3dda627d5e7c898104e1,BA,2,11.0,-13.049360869325652,-39.560648696030576
1782ce2db72c3dda627d5e7c898104e1,DF,1,13.0,-15.810884759001096,-47.96963045270266
1782ce2db72c3dda627d5e7c898104e1,MG,2,8.0,-19.8646472791171,-44.42161506590787
1782ce2db72c3dda627d5e7c898104e1,RR,1,172.0,2.7171004644238934,-60.67286554709663
1782ce2db72c3dda627d5e7c898104e1,SE,1,18.0,-10.866199407643286,-37.18116903794639
1782ce2db72c3dda627d5e7c898104e1,SP,1,1.0,-23.155308346172937,-47.0840736716131
1782ce2db72c3dda627d5e7c898104e1,TO,1,14.0,-9.503700370876633,-48.348661062026544
17908cf9b444ee34047cadd5c0f4a516,AL,1,28.0,-9.599728966379828,-36.05201677757483
17908cf9b444ee34047cadd5c0f4a516,BA,1,18.0,-13.049360869325652,-39.560648696030576
17908cf9b444ee34047cadd5c0f4a516,MG,2,11.0,-19.8646472791171,-44.42161506590787
17908cf9b444ee34047cadd5c0f4a516,PB,2,22.5,-7.08829790924903,-35.82167825839298
17908cf9b444ee34047cadd5c0f4a516,PE,1,16.0,-8.179098403904215,-35.75886555563954
17908cf9b444ee34047cadd5c0f4a516,RJ,3,20.333333333333332,-22.743477321669616,-43.15554026830261
17908cf9b444ee34047cadd5c0f4a516,SP,1,12.0,-23.155308346172937,-47.0840736716131
17998cf586426bf0f2c3726cb0a4b211,DF,1,10.0,-15.810884759001096,-47.96963045270266
17998cf586426bf0f2c3726cb0a4b211,PB,1,6.0,-7.08829790924903,-35.82167825839298
179d859f51292aac5c10806a356f7af9,MG,2,9.5,-19.8646472791171,-44.42161506590787
179d859f51292aac5c10806a356f7af9,PA,2,12.0,-2.6312130665342277,-49.4858616770825
179d859f51292aac5c10806a356f7af9,PI,1,14.0,-5.754988726061569,-42.50954149377485
179d859f51292aac5c10806a356f7af9,PR,2,6.5,-24.793606676623277,-50.8796624431511
179d859f51292aac5c10806a356f7af9,RJ,1,8.0,-22.743477321669616,-43.15554026830261
179d859f51292aac5c10806a356f7af9,RS,2,5.0,-29.67919062328251,-52.03265163171496
179d859f51292aac5c10806a356f7af9,SC,3,8.0,-27.222485826583537,-49.6179368726889
179d859f51292aac5c10806a356f7af9,SE,1,11.0,-10.866199407643286,-37.18116903794639
179d859f51292aac5c10806a356f7af9,SP,4,6.0,-23.155308346172937,-47.0840736716131
179d859f51292aac5c10806a356f7af9,TO,1,20.0,-9.503700370876633,-48.348661062026544
17a053fcb14bd219540cbde0df490be0,AL,1,35.0,-9.599728966379828,-36.05201677757483
17a053fcb14bd219540cbde0df490be0,BA,6,15.5,-13.049360869325652,-39.560648696030576
17a053fcb14bd219540cbde0df490be0,DF,1,14.0,-15.810884759001096,-47.96963045270266
17a053fcb14bd219540cbde0df490be0,ES,1,6.0,-20.105145324187276,-40.50318322322485
17a053fcb14bd219540cbde0df490be0,MG,17,13.823529411764707,-19.8646472791171,-44.42161506590787
17a053fcb14bd219540cbde0df490be0,MS,1,17.0,-20.765005763284858,-54.53214031549422
17a053fcb14bd219540cbde0df490be0,MT,6,25.666666666666668,-14.156481652355609,-55.708955824019334
17a053fcb14bd219540cbde0df490be0,PA,1,16.0,-2.6312130665342277,-49.4858616770825
17a053fcb14bd219540cbde0df490be0,PE,3,16.0,-8.179098403904215,-35.75886555563954
17a053fcb14bd219540cbde0df490be0,PR,2,10.5,-24.793606676623277,-50.8796624431511
17a053fcb14bd219540cbde0df490be0,RJ,15,15.214285714285714,-22.743477321669616,-43.15554026830261
17a053fcb14bd219540cbde0df490be0,RN,2,18.5,-5.856702064225209,-35.99007862513833
17a053fcb14bd219540cbde0df490be0,RR,1,39.0,2.7171004644238934,-60.67286554709663
17a053fcb14bd219540cbde0df490be0,RS,5,20.2,-29.67919062328251,-52.03265163171496
17a053fcb14bd219540cbde0df490be0,SC,9,14.666666666666666,-27.222485826583537,-49.6179368726889
17a053fcb14bd219540cbde0df490be0,SP,76,6.657894736842105,-23.155308346172937,-47.0840736716131
17a053fcb14bd219540cbde0df490be0,TO,3,20.666666666666668,-9.503700370876633,-48.348661062026544
17adeba047385fb0c67d8e90b4296d21,PR,3,,-24.793606676623277,-50.8796624431511
17ca9b9e9b9ef8fdb529001b49ebb50f,BA,2,9.5,-13.049360869325652,-39.560648696030576
17ca9b9e9b9ef8fdb529001b49ebb50f,DF,3,4.333333333333333,-15.810884759001096,-47.96963045270266
17ca9b9e9b9ef8fdb529001b49ebb50f,ES,4,7.0,-20.105145324187276,-40.50318322322485
17ca9b9e9b9ef8fdb529001b49ebb50f,GO,3,12.0,-16.577644584237593,-49.33419502806323
17ca9b9e9b9ef8fdb529001b49ebb50f,MA,1,19.0,-3.7989966701671265,-44.81862689333526
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,23,5.739130434782608,-19.8646472791171,-44.42161506590787
17ca9b9e9b9ef8fdb529001b49ebb50f,MS,1,8.0,-20.765005763284858,-54.53214031549422
17ca9b9e9b9ef8fdb529001b49ebb50f,PB,1,12.0,-7.08829790924903,-35.82167825839298
17ca9b9e9b9ef8fdb529001b49ebb50f,PE,1,10.0,-8.179098403904215,-35.75886555563954
17ca9b9e9b9ef8fdb529001b49ebb50f,PR,5,6.6,-24.793606676623277,-50.8796624431511
17ca9b9e9b9ef8fdb529001b49ebb50f,RJ,20,6.947368421052632,-22.743477321669616,-43.15554026830261
17ca9b9e9b9ef8fdb529001b49ebb50f,RS,4,9.0,-29.67919062328251,-52.03265163171496
17ca9b9e9b9ef8fdb529001b49ebb50f,SC,6,10.833333333333334,-27.222485826583537,-49.6179368726889
17ca9b9e9b9ef8fdb529001b49ebb50f,SE,1,13.0,-10.866199407643286,-37.18116903794639
17ca9b9e9b9ef8fdb529001b49ebb50f,SP,55,7.8545454545454545,-23.155308346172937,-47.0840736716131
17e34d8224d27a541263c4c64b11a56b,AC,1,14.0,-9.702555041197337,-68.4518519482381
17e34d8224d27a541263c4c64b11a56b,AL,1,24.0,-9.599728966379828,-36.05201677757483
17e34d8224d27a541263c4c64b11a56b,BA,15,19.071428571428573,-13.049360869325652,-39.560648696030576
17e34d8224d27a541263c4c64b11a56b,CE,7,20.857142857142858,-4.36315122962809,-39.00413976333794
17e34d8224d27a541263c4c64b11a56b,DF,4,11.0,-15.810884759001096,-47.96963045270266
17e34d8224d27a541263c4c64b11a56b,ES,4,12.0,-20.105145324187276,-40.50318322322485
17e34d8224d27a541263c4c64b11a56b,GO,8,16.285714285714285,-16.577644584237593,-49.33419502806323
17e34d8224d27a541263c4c64b11a56b,MA,3,22.0,-3.7989966701671265,-44.81862689333526
17e34d8224d27a541263c4c64b11a56b,MG,31,12.935483870967742,-19.8646472791171,-44.42161506590787
17e34d8224d27a541263c4c64b11a56b,MS,1,13.0,-20.765005763284858,-54.53214031549422
17e34d8224d27a541263c4c64b11a56b,MT,1,22.0,-14.156481652355609,-55.708955824019334
17e34d8224d27a541263c4c64b11a56b,PA,3,22.666666666666668,-2.6312130665342277,-49.4858616770825
17e34d8224d27a541263c4c64b11a56b,PE,3,18.0,-8.179098403904215,-35.75886555563954
17e34d8224d27a541263c4c64b11a56b,PI,2,17.5,-5.754988726061569,-42.50954149377485
17e34d8224d27a541263c4c64b11a56b,PR,16,11.5625,-24.793606676623277,-50.8796624431511
17e34d8224d27a541263c4c64b11a56b,RJ,26,15.692307692307692,-22.743477321669616,-43.15554026830261
17e34d8224d27a541263c4c64b11a56b,RN,3,16.666666666666668,-5.856702064225209,-35.99007862513833
17e34d8224d27a541263c4c64b11a56b,RO,1,20.0,-10.341289125647073,-62.720578548602134
17e34d8224d27a541263c4c64b11a56b,RS,11,18.727272727272727,-29.67919062328251,-52.03265163171496
17e34d8224d27a541263c4c64b11a56b,SC,10,16.3,-27.222485826583537,-49.6179368726889
17e34d8224d27a541263c4c64b11a56b,SE,3,15.0,-10.866199407643286,-37.18116903794639
17e34d8224d27a541263c4c64b11a56b,SP,113,10.422018348623853,-23.155308346172937,-47.0840736716131
17e34d8224d27a541263c4c64b11a56b,TO,1,13.0,-9.503700370876633,-48.348661062026544
17eea220a40cc0d2c0c5346379682398,BA,1,,-13.049360869325652,-39.560648696030576
17eea220a40cc0d2c0c5346379682398,PB,1,29.0,-7.08829790924903,-35.82167825839298
17eea220a40cc0d2c0c5346379682398,RJ,1,23.0,-22.743477321669616,-43.15554026830261
17eea220a40cc0d2c0c5346379682398,RN,1,24.0,-5.856702064225209,-35.99007862513833
17f51e7198701186712e53a39c564617,BA,5,24.6,-13.049360869325652,-39.560648696030576
17f51e7198701186712e53a39c564617,CE,4,29.75,-4.36315122962809,-39.00413976333794
17f51e7198701186712e53a39c564617,ES,2,23.5,-20.105145324187276,-40.50318322322485
17f51e7198701186712e53a39c564617,MG,5,19.8,-19.8646472791171,-44.42161506590787
17f51e7198701186712e53a39c564617,MS,2,27.5,-20.765005763284858,-54.53214031549422
17f51e7198701186712e53a39c564617,MT,1,31.0,-14.156481652355609,-55.708955824019334
17f51e7198701186712e53a39c564617,PA,2,27.5,-2.6312130665342277,-49.4858616770825
17f51e7198701186712e53a39c564617,PB,1,33.0,-7.08829790924903,-35.82167825839298
17f51e7198701186712e53a39c564617,PE,5,24.8,-8.179098403904215,-35.75886555563954
17f51e7198701186712e53a39c564617,PI,1,17.0,-5.754988726061569,-42.50954149377485
17f51e7198701186712e53a39c564617,RJ,6,30.166666666666668,-22.743477321669616,-43.15554026830261
17f51e7198701186712e53a39c564617,RN,1,21.0,-5.856702064225209,-35.99007862513833
17f51e7198701186712e53a39c564617,RS,1,19.0,-29.67919062328251,-52.03265163171496
17f51e7198701186712e53a39c564617,SC,1,30.0,-27.222485826583537,-49.6179368726889
17f51e7198701186712e53a39c564617,SE,1,49.0,-10.866199407643286,-37.18116903794639
17f51e7198701186712e53a39c564617,SP,22,15.181818181818182,-23.155308346172937,-47.0840736716131
17f51e7198701186712e53a39c564617,TO,1,18.0,-9.503700370876633,-48.348661062026544
180c3376aff0e43dd5788709df48a843,PB,1,35.0,-7.08829790924903,-35.82167825839298
180c3376aff0e43dd5788709df48a843,PI,1,22.0,-5.754988726061569,-42.50954149377485
180c3376aff0e43dd5788709df48a843,SC,1,16.0,-27.222485826583537,-49.6179368726889
180c3376aff0e43dd5788709df48a843,SP,6,11.0,-23.155308346172937,-47.0840736716131
180c3376aff0e43dd5788709df48a843,TO,1,17.0,-9.503700370876633,-48.348661062026544
1835b56ce799e6a4dc4eddc053f04066,AL,1,21.0,-9.599728966379828,-36.05201677757483
1835b56ce799e6a4dc4eddc053f04066,BA,5,20.25,-13.049360869325652,-39.560648696030576
1835b56ce799e6a4dc4eddc053f04066,CE,8,23.625,-4.36315122962809,-39.00413976333794
1835b56ce799e6a4dc4eddc053f04066,DF,8,12.875,-15.810884759001096,-47.96963045270266
1835b56ce799e6a4dc4eddc053f04066,ES,7,18.285714285714285,-20.105145324187276,-40.50318322322485
1835b56ce799e6a4dc4eddc053f04066,GO,17,20.647058823529413,-16.577644584237593,-49.33419502806323
1835b56ce799e6a4dc4eddc053f04066,MG,76,11.592105263157896,-19.8646472791171,-44.42161506590787
1835b56ce799e6a4dc4eddc053f04066,MS,1,12.0,-20.765005763284858,-54.53214031549422
1835b56ce799e6a4dc4eddc053f04066,PR,21,13.571428571428571,-24.793606676623277,-50.8796624431511
1835b56ce799e6a4dc4eddc053f04066,RJ,93,15.777777777777779,-22.743477321669616,-43.15554026830261
1835b56ce799e6a4dc4eddc053f04066,RN,4,18.75,-5.856702064225209,-35.99007862513833
1835b56ce799e6a4dc4eddc053f04066,RS,24,22.434782608695652,-29.67919062328251,-52.03265163171496
1835b56ce799e6a4dc4eddc053f04066,SC,25,14.36,-27.222485826583537,-49.6179368726889
1835b56ce799e6a4dc4eddc053f04066,SP,270,8.996268656716419,-23.155308346172937,-47.0840736716131
1838dd9b8977065acf51d95e0053ea7a,AL,1,28.0,-9.599728966379828,-36.05201677757483
1838dd9b8977065acf51d95e0053ea7a,AM,2,30.5,-3.349336304158689,-60.53742965565402
1838dd9b8977065acf51d95e0053ea7a,BA,3,16.333333333333332,-13.049360869325652,-39.560648696030576
1838dd9b8977065acf51d95e0053ea7a,CE,2,15.0,-4.36315122962809,-39.00413976333794
1838dd9b8977065acf51d95e0053ea7a,DF,1,15.0,-15.810884759001096,-47.96963045270266
1838dd9b8977065acf51d95e0053ea7a,ES,1,8.0,-20.105145324187276,-40.50318322322485
1838dd9b8977065acf51d95e0053ea7a,GO,1,18.0,-16.577644584237593,-49.33419502806323
1838dd9b8977065acf51d95e0053ea7a,MA,2,20.5,-3.7989966701671265,-44.81862689333526
1838dd9b8977065acf51d95e0053ea7a,MG,10,6.6,-19.8646472791171,-44.42161506590787
1838dd9b8977065acf51d95e0053ea7a,PA,2,37.0,-2.6312130665342277,-49.4858616770825
1838dd9b8977065acf51d95e0053ea7a,PE,1,15.0,-8.179098403904215,-35.75886555563954
1838dd9b8977065acf51d95e0053ea7a,PI,1,22.0,-5.754988726061569,-42.50954149377485
1838dd9b8977065acf51d95e0053ea7a,PR,5,10.0,-24.793606676623277,-50.8796624431511
1838dd9b8977065acf51d95e0053ea7a,RJ,7,15.0,-22.743477321669616,-43.15554026830261
1838dd9b8977065acf51d95e0053ea7a,RS,3,15.0,-29.67919062328251,-52.03265163171496
1838dd9b8977065acf51d95e0053ea7a,SP,25,8.291666666666666,-23.155308346172937,-47.0840736716131
184725737946a1a938bbbd1a9e978103,MG,1,7.0,-19.8646472791171,-44.42161506590787
184725737946a1a938bbbd1a9e978103,RS,1,12.0,-29.67919062328251,-52.03265163171496
184725737946a1a938bbbd1a9e978103,SP,1,5.0,-23.155308346172937,-47.0840736716131
184a67a8f9f63234d3a92340bbdb727f,AL,1,32.0,-9.599728966379828,-36.05201677757483
184a67a8f9f63234d3a92340bbdb727f,BA,2,18.0,-13.049360869325652,-39.560648696030576
184a67a8f9f63234d3a92340bbdb727f,MG,5,14.5,-19.8646472791171,-44.42161506590787
184a67a8f9f63234d3a92340bbdb727f,SP,4,12.75,-23.155308346172937,-47.0840736716131
186cdd1b2df32caa72cfb410bba768d3,GO,1,10.0,-16.577644584237593,-49.33419502806323
186cdd1b2df32caa72cfb410bba768d3,PR,1,10.0,-24.793606676623277,-50.8796624431511
186cdd1b2df32caa72cfb410bba768d3,SC,1,6.0,-27.222485826583537,-49.6179368726889
186cdd1b2df32caa72cfb410bba768d3,SP,3,7.666666666666667,-23.155308346172937,-47.0840736716131
189ca3538ce9f920cacf0f982cbe223b,SP,5,4.4,-23.155308346172937,-47.0840736716131
18a349e75d307f4b4cc646a691ed4216,AL,1,9.0,-9.599728966379828,-36.05201677757483
18a349e75d307f4b4cc646a691ed4216,BA,10,16.0,-13.049360869325652,-39.560648696030576
18a349e75d307f4b4cc646a691ed4216,CE,1,31.0,-4.36315122962809,-39.00413976333794
18a349e75d307f4b4cc646a691ed4216,DF,1,,-15.810884759001096,-47.96963045270266
18a349e75d307f4b4cc646a691ed4216,ES,4,15.5,-20.105145324187276,-40.50318322322485
18a349e75d307f4b4cc646a691ed4216,MA,1,25.0,-3.7989966701671265,-44.81862689333526
18a349e75d307f4b4cc646a691ed4216,MG,11,7.545454545454546,-19.8646472791171,-44.42161506590787
18a349e75d307f4b4cc646a691ed4216,MS,1,10.0,-20.765005763284858,-54.53214031549422
18a349e75d307f4b4cc646a691ed4216,MT,1,9.0,-14.156481652355609,-55.708955824019334
18a349e75d307f4b4cc646a691ed4216,PE,1,15.0,-8.179098403904215,-35.75886555563954
18a349e75d307f4b4cc646a691ed4216,PI,1,16.0,-5.754988726061569,-42.50954149377485
18a349e75d307f4b4cc646a691ed4216,PR,12,12.6,-24.793606676623277,-50.8796624431511
18a349e75d307f4b4cc646a691ed4216,RJ,20,13.38888888888889,-22.743477321669616,-43.15554026830261
18a349e75d307f4b4cc646a691ed4216,RO,4,9.0,-10.341289125647073,-62.720578548602134
18a349e75d307f4b4cc646a691ed4216,RS,10,23.7,-29.67919062328251,-52.03265163171496
18a349e75d307f4b4cc646a691ed4216,SC,7,14.285714285714286,-27.222485826583537,-49.6179368726889
18a349e75d307f4b4cc646a691ed4216,SP,62,5.836363636363636,-23.155308346172937,-47.0840736716131
18e694e0e48ed6f7aa3f24aade5fd697,DF,1,8.0,-15.810884759001096,-47.96963045270266
18e694e0e48ed6f7aa3f24aade5fd697,MG,2,5.5,-19.8646472791171,-44.42161506590787
18e694e0e48ed6f7aa3f24aade5fd697,PR,2,7.0,-24.793606676623277,-50.8796624431511
18e694e0e48ed6f7aa3f24aade5fd697,RJ,2,4.0,-22.743477321669616,-43.15554026830261
18e694e0e48ed6f7aa3f24aade5fd697,SC,1,9.0,-27.222485826583537,-49.6179368726889
18e694e0e48ed6f7aa3f24aade5fd697,SP,25,4.6,-23.155308346172937,-47.0840736716131
18e694e0e48ed6f7aa3f24aade5fd697,TO,1,21.0,-9.503700370876633,-48.348661062026544
1900267e848ceeba8fa32d80c1a5f5a8,BA,8,19.666666666666668,-13.049360869325652,-39.560648696030576
1900267e848ceeba8fa32d80c1a5f5a8,CE,1,22.0,-4.36315122962809,-39.00413976333794
1900267e848ceeba8fa32d80c1a5f5a8,DF,17,15.411764705882353,-15.810884759001096,-47.96963045270266
1900267e848ceeba8fa32d80c1a5f5a8,ES,7,19.142857142857142,-20.105145324187276,-40.50318322322485
1900267e848ceeba8fa32d80c1a5f5a8,GO,7,16.714285714285715,-16.577644584237593,-49.33419502806323
1900267e848ceeba8fa32d80c1a5f5a8,MA,1,37.0,-3.7989966701671265,-44.81862689333526
1900267e848ceeba8fa32d80c1a5f5a8,MG,73,12.26388888888889,-19.8646472791171,-44.42161506590787
1900267e848ceeba8fa32d80c1a5f5a8,MS,5,23.4,-20.765005763284858,-54.53214031549422
1900267e848ceeba8fa32d80c1a5f5a8,MT,3,15.0,-14.156481652355609,-55.708955824019334
1900267e848ceeba8fa32d80c1a5f5a8,PA,1,26.0,-2.6312130665342277,-49.4858616770825
1900267e848ceeba8fa32d80c1a5f5a8,PB,1,11.0,-7.08829790924903,-35.82167825839298
1900267e848ceeba8fa32d80c1a5f5a8,PE,2,11.0,-8.179098403904215,-35.75886555563954
1900267e848ceeba8fa32d80c1a5f5a8,PI,7,22.857142857142858,-5.754988726061569,-42.50954149377485
1900267e848ceeba8fa32d80c1a5f5a8,PR,11,10.727272727272727,-24.793606676623277,-50.8796624431511
1900267e848ceeba8fa32d80c1a5f5a8,RJ,94,16.096774193548388,-22.743477321669616,-43.15554026830261
1900267e848ceeba8fa32d80c1a5f5a8,RN,2,20.0,-5.856702064225209,-35.99007862513833
1900267e848ceeba8fa32d80c1a5f5a8,RS,27,15.592592592592593,-29.67919062328251,-52.03265163171496
1900267e848ceeba8fa32d80c1a5f5a8,SC,2,12.0,-27.222485826583537,-49.6179368726889
1900267e848ceeba8fa32d80c1a5f5a8,SP,262,9.296153846153846,-23.155308346172937,-47.0840736716131
1900267e848ceeba8fa32d80c1a5f5a8,TO,1,25.0,-9.503700370876633,-48.348661062026544
191d55f7edb8524d525ed01b20fe32e8,DF,1,6.0,-15.810884759001096,-47.96963045270266
191d55f7edb8524d525ed01b20fe32e8,RN,1,49.0,-5.856702064225209,-35.99007862513833
191d55f7edb8524d525ed01b20fe32e8,SP,1,11.0,-23.155308346172937,-47.0840736716131
1927cdb9fa74f5270097f6250e8e8f34,ES,1,8.0,-20.105145324187276,-40.50318322322485
19484c79cef6c062cb177aa4ef2fcc3c,SP,1,21.0,-23.155308346172937,-47.0840736716131
1961c3e1272bfeceb05d0b78b5bbfdaf,RS,1,10.0,-29.67919062328251,-52.03265163171496
1961c3e1272bfeceb05d0b78b5bbfdaf,SP,3,2.0,-23.155308346172937,-47.0840736716131
1967a9e2ad6f51802b093147d861df58,PE,1,,-8.179098403904215,-35.75886555563954
1967a9e2ad6f51802b093147d861df58,RS,1,,-29.67919062328251,-52.03265163171496
1976a05ecf2996d6ffb7b5430e635fe7,CE,1,12.0,-4.36315122962809,-39.00413976333794
1976a05ecf2996d6ffb7b5430e635fe7,GO,1,25.0,-16.577644584237593,-49.33419502806323
1976a05ecf2996d6ffb7b5430e635fe7,MA,1,8.0,-3.7989966701671265,-44.81862689333526
1976a05ecf2996d6ffb7b5430e635fe7,MG,1,33.0,-19.8646472791171,-44.42161506590787
1976a05ecf2996d6ffb7b5430e635fe7,MT,1,22.0,-14.156481652355609,-55.708955824019334
1976a05ecf2996d6ffb7b5430e635fe7,RJ,1,8.0,-22.743477321669616,-43.15554026830261
1976a05ecf2996d6ffb7b5430e635fe7,SP,3,12.666666666666666,-23.155308346172937,-47.0840736716131
1987cd4be10fe09ee50454f9c354d1c6,BA,2,19.0,-13.049360869325652,-39.560648696030576
1987cd4be10fe09ee50454f9c354d1c6,MG,2,25.5,-19.8646472791171,-44.42161506590787
1987cd4be10fe09ee50454f9c354d1c6,PE,1,10.0,-8.179098403904215,-35.75886555563954
1987cd4be10fe09ee50454f9c354d1c6,PR,1,10.0,-24.793606676623277,-50.8796624431511
1987cd4be10fe09ee50454f9c354d1c6,SC,2,18.0,-27.222485826583537,-49.6179368726889
1987cd4be10fe09ee50454f9c354d1c6,SP,8,12.5,-23.155308346172937,-47.0840736716131
198c7ea11960a9844b544d9bcdca860c,BA,2,15.5,-13.049360869325652,-39.560648696030576
198c7ea11960a9844b544d9bcdca860c,CE,1,19.0,-4.36315122962809,-39.00413976333794
198c7ea11960a9844b544d9bcdca860c,ES,1,13.0,-20.105145324187276,-40.50318322322485
198c7ea11960a9844b544d9bcdca860c,MG,3,5.333333333333333,-19.8646472791171,-44.42161506590787
198c7ea11960a9844b544d9bcdca860c,MS,1,12.0,-20.765005763284858,-54.53214031549422
198c7ea11960a9844b544d9bcdca860c,PE,1,22.0,-8.179098403904215,-35.75886555563954
198c7ea11960a9844b544d9bcdca860c,PR,1,12.0,-24.793606676623277,-50.8796624431511
198c7ea11960a9844b544d9bcdca860c,RJ,2,17.5,-22.743477321669616,-43.15554026830261
198c7ea11960a9844b544d9bcdca860c,SC,3,14.666666666666666,-27.222485826583537,-49.6179368726889
198c7ea11960a9844b544d9bcdca860c,SP,9,14.777777777777779,-23.155308346172937,-47.0840736716131
198c7ea11960a9844b544d9bcdca860c,TO,1,13.0,-9.503700370876633,-48.348661062026544
1992f8fb6b19fcccd97ca819811e7267,SP,1,,-23.155308346172937,-47.0840736716131
1996942dc085d7773ba77a529b163cd0,CE,2,20.0,-4.36315122962809,-39.00413976333794
1996942dc085d7773ba77a529b163cd0,DF,1,9.0,-15.810884759001096,-47.96963045270266
1996942dc085d7773ba77a529b163cd0,MA,1,,-3.7989966701671265,-44.81862689333526
1996942dc085d7773ba77a529b163cd0,PI,1,18.0,-5.754988726061569,-42.50954149377485
1996942dc085d7773ba77a529b163cd0,RJ,1,10.0,-22.743477321669616,-43.15554026830261
1996942dc085d7773ba77a529b163cd0,SP,4,6.25,-23.155308346172937,-47.0840736716131
19a7c9f66ffa6452ff4b4c0cca71da27,RO,1,25.0,-10.341289125647073,-62.720578548602134
19d62d484cba71963c93f0f00ab42013,RJ,1,13.0,-22.743477321669616,-43.15554026830261
19e0f40a907ec568c34bfac15de4f4a1,PR,1,6.0,-24.793606676623277,-50.8796624431511
19e0f40a907ec568c34bfac15de4f4a1,SP,3,5.0,-23.155308346172937,-47.0840736716131
1a3df491d1c4f1589fc2b934ada68bf2,AL,1,21.0,-9.599728966379828,-36.05201677757483
1a3df491d1c4f1589fc2b934ada68bf2,BA,4,13.25,-13.049360869325652,-39.560648696030576
1a3df491d1c4f1589fc2b934ada68bf2,DF,3,15.0,-15.810884759001096,-47.96963045270266
1a3df491d1c4f1589fc2b934ada68bf2,ES,3,17.333333333333332,-20.105145324187276,-40.50318322322485
1a3df491d1c4f1589fc2b934ada68bf2,GO,1,19.0,-16.577644584237593,-49.33419502806323
1a3df491d1c4f1589fc2b934ada68bf2,MG,31,16.566666666666666,-19.8646472791171,-44.42161506590787
1a3df491d1c4f1589fc2b934ada68bf2,MS,2,12.5,-20.765005763284858,-54.53214031549422
1a3df491d1c4f1589fc2b934ada68bf2,MT,1,19.0,-14.156481652355609,-55.708955824019334
1a3df491d1c4f1589fc2b934ada68bf2,PE,4,28.0,-8.179098403904215,-35.75886555563954
1a3df491d1c4f1589fc2b934ada68bf2,PI,1,20.0,-5.754988726061569,-42.50954149377485
1a3df491d1c4f1589fc2b934ada68bf2,PR,22,13.0,-24.793606676623277,-50.8796624431511
1a3df491d1c4f1589fc2b934ada68bf2,RJ,27,17.037037037037038,-22.743477321669616,-43.15554026830261
1a3df491d1c4f1589fc2b934ada68bf2,RN,1,24.0,-5.856702064225209,-35.99007862513833
1a3df491d1c4f1589fc2b934ada68bf2,RS,11,11.363636363636363,-29.67919062328251,-52.03265163171496
1a3df491d1c4f1589fc2b934ada68bf2,SC,15,8.666666666666666,-27.222485826583537,-49.6179368726889
1a3df491d1c4f1589fc2b934ada68bf2,SP,53,13.541666666666666,-23.155308346172937,-47.0840736716131
1a6245add4353f18ed55138808906979,SP,2,,-23.155308346172937,-47.0840736716131
1a8e2d9c38b84a9702ac7922924b0573,RJ,1,15.0,-22.743477321669616,-43.15554026830261
1a932caad4f9d804097d7f8e615baed1,BA,5,20.8,-13.049360869325652,-39.560648696030576
1a932caad4f9d804097d7f8e615baed1,CE,1,11.0,-4.36315122962809,-39.00413976333794
1a932caad4f9d804097d7f8e615baed1,DF,2,7.0,-15.810884759001096,-47.96963045270266
1a932caad4f9d804097d7f8e615baed1,ES,3,9.0,-20.105145324187276,-40.50318322322485
1a932caad4f9d804097d7f8e615baed1,RJ,6,7.0,-22.743477321669616,-43.15554026830261
1a932caad4f9d804097d7f8e615baed1,SP,13,4.3076923076923075,-23.155308346172937,-47.0840736716131
1acde099eb406aa220b1169b188b42da,DF,1,15.0,-15.810884759001096,-47.96963045270266
