seller_id,total_revenue,rank,percentile,tier,avg_lead_time,cancellation_rate,total_orders,review_score
d1c281d3ae149232351cd8c8cc885f0d,26942.6,91.0,0.02940226171243942,Tier 2 (Top 2-20%),1.772319802804897,0.0,239.0,3.8137651821862346
b32be1695eb7ec5f10f72d9610a12527,26874.0,92.0,0.029725363489499192,Tier 2 (Top 2-20%),3.1886010802469134,0.0,45.0,4.088888888888889
12b9676b00f60f3b700e83af21824c0e,26774.0,93.0,0.030048465266558966,Tier 2 (Top 2-20%),4.119243280127142,0.0,134.0,4.511111111111111
a3a38f4affed601eb87a97788c949667,26533.32,94.0,0.03037156704361874,Tier 2 (Top 2-20%),1.4790499427999428,0.0,259.0,4.388461538461539
de23c3b98a88888289c6f5cc1209054a,26399.670000000002,95.0,0.030694668820678513,Tier 2 (Top 2-20%),2.203334426440329,0.005555555555555556,180.0,4.281767955801105
9f505651f4a6abe901a56cdc21508025,26361.82,96.0,0.031017770597738286,Tier 2 (Top 2-20%),1.0164684221146085,0.0,413.0,4.283372365339578
16090f2ca825584b5a147ab24aa30c86,25716.44,97.0,0.03134087237479806,Tier 2 (Top 2-20%),1.4976083493766044,0.0,404.0,4.044226044226044
a416b6a846a11724393025641d4edd5e,25670.72,98.0,0.031663974151857836,Tier 2 (Top 2-20%),3.068026088229034,0.0,174.0,4.1602209944751385
b94cc9f10ddc85e4ba73a6f7974e7101,25346.1,99.0,0.031987075928917606,Tier 2 (Top 2-20%),2.008250534188034,0.0,39.0,4.297297297297297
c003204e1ab016dfa150abc119207b24,25108.09,100.0,0.03231017770597738,Tier 2 (Top 2-20%),1.2081457393307014,0.0,197.0,4.422885572139304
001cca7ae9ae17fb1caed9dfb1094831,25080.03,101.0,0.03263327948303716,Tier 2 (Top 2-20%),2.1798164129087243,0.0,239.0,3.902542372881356
1900267e848ceeba8fa32d80c1a5f5a8,24982.53,102.0,0.03295638126009693,Tier 2 (Top 2-20%),1.9563447448872022,0.0,527.0,3.854961832061069
1c68394e931a64f90ea236c5ea590300,24832.75,103.0,0.03327948303715671,Tier 2 (Top 2-20%),4.54050667211329,0.0,170.0,3.943820224719101
b1b3948701c5c72445495bd161b83a4c,24699.19,104.0,0.03360258481421648,Tier 2 (Top 2-20%),14.095306327160495,0.0,15.0,1.7222222222222223
f62d7bb4a613ec758a03342d46b580b2,24665.0,105.0,0.033925686591276254,Tier 2 (Top 2-20%),4.738894675925926,0.0,32.0,4.375
dc4a0fc896dc34b0d5bfec8438291c80,24180.77,106.0,0.034248788368336024,Tier 2 (Top 2-20%),3.7522633125092963,0.0,249.0,3.744186046511628
b37c4c02bda3161a7546a4e6d222d5b2,24075.0,107.0,0.0345718901453958,Tier 2 (Top 2-20%),6.880097222222222,0.0,15.0,1.4
710e3548e02bc1d2831dfc4f1b5b14d4,23979.11,108.0,0.03489499192245557,Tier 2 (Top 2-20%),3.4994565291394335,0.0,136.0,3.397163120567376
2b3e4a2a3ea8e01938cabda2a3e5cc79,23629.15,109.0,0.03521809369951535,Tier 2 (Top 2-20%),2.385246394230769,0.0,52.0,4.388888888888889
1a3df491d1c4f1589fc2b934ada68bf2,23302.7,110.0,0.035541195476575124,Tier 2 (Top 2-20%),3.608736309523809,0.0,175.0,4.161111111111111
40db9e9aa57f7bb151bcda6b0f9bdbb7,23168.0,111.0,0.035864297253634894,Tier 2 (Top 2-20%),5.148938078703703,0.0,12.0,2.3636363636363638
612170e34b97004b3ba37eae81836b4c,23065.02,112.0,0.03618739903069467,Tier 2 (Top 2-20%),4.4464678899082575,0.0,109.0,4.427272727272728
897060da8b9a21f655304d50fd935913,23023.92,113.0,0.03651050080775444,Tier 2 (Top 2-20%),2.8140636155734047,0.0,415.0,3.395348837209302
8444e55c1f13cd5c179851e5ca5ebd00,22873.21,114.0,0.03683360258481422,Tier 2 (Top 2-20%),10.942768338727076,0.0,103.0,3.073394495412844
7b0df942f46435babab05d49b744b2c4,22600.63,115.0,0.03715670436187399,Tier 2 (Top 2-20%),1.601549117476852,0.0,32.0,4.387096774193548
7ad32824caee82087b3e2e5f33b1bf32,22505.1,116.0,0.037479806138933765,Tier 2 (Top 2-20%),1.5122066167290884,0.0,178.0,3.7679558011049723
744dac408745240a2c2528fb1b6028f3,22490.6,117.0,0.037802907915993535,Tier 2 (Top 2-20%),1.7646116410084782,0.0,83.0,4.5476190476190474
06e5eefc71ec47ae763c5c6f8db7064f,22188.56,118.0,0.03812600969305331,Tier 2 (Top 2-20%),1.9895739994026285,0.0,93.0,3.903225806451613
f45122a9ab94eb4f3f8953578bc0c560,22078.29,119.0,0.03844911147011309,Tier 2 (Top 2-20%),1.185188492063492,0.0,196.0,3.91
05ff92fedb5be47920fea08e501238b9,21992.78,120.0,0.03877221324717286,Tier 2 (Top 2-20%),2.272632058287796,0.0,61.0,4.171875
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,21940.8,121.0,0.039095315024232635,Tier 2 (Top 2-20%),1.0442251157407407,0.0,20.0,3.65
8f2ce03f928b567e3d56181ae20ae952,21712.9,122.0,0.039418416801292405,Tier 2 (Top 2-20%),3.1653871993401443,0.0,174.0,4.063218390804598
59fb871bf6f4522a87ba567b42dafecf,21708.57,123.0,0.03974151857835218,Tier 2 (Top 2-20%),2.4633945105820105,0.0,126.0,4.21875
d2374cbcbb3ca4ab1086534108cc3ab7,21223.92,124.0,0.04006462035541195,Tier 2 (Top 2-20%),4.227784109368539,0.0,627.0,3.6363636363636362
48162d548f5b1b11b9d29d1e01f75a61,20510.14,125.0,0.04038772213247173,Tier 2 (Top 2-20%),1.2292566872427984,0.0,90.0,3.758241758241758
729f06993dac8e860d4f02d7088ca48a,20485.079999999998,126.0,0.040710823909531506,Tier 2 (Top 2-20%),2.058856829727958,0.0,113.0,4.2894736842105265
00ee68308b45bc5e2660cd833c3f81cc,20260.0,127.0,0.041033925686591276,Tier 2 (Top 2-20%),1.7294111251402917,0.0,165.0,4.3313953488372094
bfd27a966d91cfaafdb25d076585f0da,19921.0,128.0,0.04135702746365105,Tier 2 (Top 2-20%),2.0866944045338442,0.0,116.0,4.2844827586206895
004c9cd9d87a3c30c522c48c4fc07416,19712.71,129.0,0.04168012924071082,Tier 2 (Top 2-20%),1.3995325169844401,0.0,169.0,4.132947976878612
d650b663c3b5f6fb392b6326366efa9a,19242.9,130.0,0.0420032310177706,Tier 2 (Top 2-20%),1.5010175376647834,0.0,59.0,4.2
821fb029fc6e495ca4f08a35d51e53a5,19187.42,131.0,0.04232633279483037,Tier 2 (Top 2-20%),1.7642570334757832,0.038461538461538464,26.0,3.4285714285714284
f457c46070d02cadd8a68551231220dd,19093.0,132.0,0.042649434571890146,Tier 2 (Top 2-20%),2.1637574511206483,0.012875536480686695,233.0,3.7875
2a5b78b41cd05baeac8df54c6606b92c,19025.36,133.0,0.042972536348949916,Tier 2 (Top 2-20%),1.6826438492063491,0.0,56.0,4.083333333333333
dc317f341ab0e22f39acbd9dbf9b4a1f,18988.4,134.0,0.04329563812600969,Tier 2 (Top 2-20%),2.590182990102171,0.0,58.0,4.120689655172414
